player	player_id	date	market_value
Benedict Hollerbach	485184	2021-01-01	450000
Benedict Hollerbach	485184	2022-08-01	120000
Benedict Hollerbach	485184	2023-07-01	520000
Benedict Hollerbach	485184	2023-10-01	1540000
Benedict Hollerbach	485184	2024-02-01	1680000
Benedict Hollerbach	485184	2024-05-01	1680000
Benedict Hollerbach	485184	2024-08-01	1760000
Benedict Hollerbach	485184	2024-12-01	2130000
Benedict Hollerbach	485184	2025-03-01	6226695
Benedict Hollerbach	485184	2025-05-01	7668392
Borja Mayoral	278721	2016-07-01	5020000
Borja Mayoral	278721	2019-01-01	6610000
Borja Mayoral	278721	2021-12-01	11230000
Borja Mayoral	278721	2023-06-01	25000000
Borja Mayoral	278721	2023-09-01	23060000
Borja Mayoral	278721	2023-11-01	18920000
Borja Mayoral	278721	2024-01-01	18630000
Borja Mayoral	278721	2024-04-01	18220000
Borja Mayoral	278721	2024-06-01	18070000
Borja Mayoral	278721	2024-09-01	16750000
Borja Mayoral	278721	2024-11-01	14730000
Borja Mayoral	278721	2025-02-01	9926224
Borja Mayoral	278721	2025-04-01	9852865
Borja Mayoral	278721	2025-05-01	9852865
Boulaye Dia	365122	2019-01-01	680000
Boulaye Dia	365122	2020-07-01	7220000
Boulaye Dia	365122	2022-06-01	11040000
Boulaye Dia	365122	2023-06-01	11260000
Boulaye Dia	365122	2023-09-01	10640000
Boulaye Dia	365122	2023-12-01	8260000
Boulaye Dia	365122	2024-03-01	6950000
Boulaye Dia	365122	2024-06-01	6030000
Boulaye Dia	365122	2024-09-01	6350000
Boulaye Dia	365122	2024-12-01	5420000
Boulaye Dia	365122	2025-03-01	15911906
Boulaye Dia	365122	2025-05-01	16168850
Brandon Vazquez	298709	2017-01-01	110000
Brandon Vazquez	298709	2019-07-01	70000
Brandon Vazquez	298709	2022-02-01	240000
Brandon Vazquez	298709	2023-06-01	3690000
Brandon Vazquez	298709	2023-09-01	2890000
Brandon Vazquez	298709	2023-12-01	2800000
Brandon Vazquez	298709	2024-03-01	4250000
Brandon Vazquez	298709	2024-06-01	6640000
Brandon Vazquez	298709	2024-09-01	6770000
Brandon Vazquez	298709	2024-12-01	8350000
Brandon Vazquez	298709	2025-03-01	6816014
Brandon Vazquez	298709	2025-05-01	8570269
Breel Embolo	143695	2016-07-01	16200000
Breel Embolo	143695	2019-01-01	12170000
Breel Embolo	143695	2021-12-01	16980000
Breel Embolo	143695	2023-07-01	31690000
Breel Embolo	143695	2023-11-01	22820000
Breel Embolo	143695	2024-03-01	18540000
Breel Embolo	143695	2024-07-01	12430000
Breel Embolo	143695	2024-11-01	9970000
Breel Embolo	143695	2025-03-01	11034181
Breel Embolo	143695	2025-05-01	11579808
Callum Wilson	134115	2016-07-01	6910000
Callum Wilson	134115	2019-01-01	9740000
Callum Wilson	134115	2021-12-01	17160000
Callum Wilson	134115	2023-06-01	8430000
Callum Wilson	134115	2023-09-01	6340000
Callum Wilson	134115	2023-12-01	7250000
Callum Wilson	134115	2024-02-01	7880000
Callum Wilson	134115	2024-05-01	7830000
Callum Wilson	134115	2024-08-01	5690000
Callum Wilson	134115	2024-10-01	4710000
Callum Wilson	134115	2024-12-01	4400000
Callum Wilson	134115	2025-04-01	7286345
Callum Wilson	134115	2025-05-01	7286345
Cameron Archer	382363	2019-01-01	50000
Cameron Archer	382363	2020-07-01	560000
Cameron Archer	382363	2022-06-01	3100000
Cameron Archer	382363	2023-06-01	8770000
Cameron Archer	382363	2023-09-01	12310000
Cameron Archer	382363	2023-12-01	14960000
Cameron Archer	382363	2024-03-01	17140000
Cameron Archer	382363	2024-06-01	15410000
Cameron Archer	382363	2024-09-01	15620000
Cameron Archer	382363	2024-12-01	15640000
Cameron Archer	382363	2025-03-01	18616455
Cameron Archer	382363	2025-05-01	18616455
Carlton Morris	263188	2016-07-01	1530000
Carlton Morris	263188	2019-01-01	260000
Carlton Morris	263188	2021-12-01	850000
Carlton Morris	263188	2023-06-01	2310000
Carlton Morris	263188	2023-09-01	4390000
Carlton Morris	263188	2023-11-01	4470000
Carlton Morris	263188	2024-01-01	4690000
Carlton Morris	263188	2024-04-01	4610000
Carlton Morris	263188	2024-06-01	6830000
Carlton Morris	263188	2024-09-01	7900000
Carlton Morris	263188	2024-10-01	6290000
Carlton Morris	263188	2025-02-01	5854626
Carlton Morris	263188	2025-04-01	5933016
Carlton Morris	263188	2025-05-01	5932393
Casper Tengstedt	426271	2019-07-01	70000
Casper Tengstedt	426271	2021-01-01	360000
Casper Tengstedt	426271	2022-08-01	300000
Casper Tengstedt	426271	2023-06-01	4840000
Casper Tengstedt	426271	2023-09-01	3770000
Casper Tengstedt	426271	2023-12-01	2990000
Casper Tengstedt	426271	2024-02-01	2870000
Casper Tengstedt	426271	2024-05-01	2680000
Casper Tengstedt	426271	2024-08-01	2570000
Casper Tengstedt	426271	2024-10-01	3300000
Casper Tengstedt	426271	2024-12-01	5220000
Casper Tengstedt	426271	2025-04-01	8402606
Casper Tengstedt	426271	2025-05-01	8402606
Charalampos Kostoulas	533923	2023-07-01	140000
Charalampos Kostoulas	533923	2023-08-01	130000
Charalampos Kostoulas	533923	2023-09-01	120000
Charalampos Kostoulas	533923	2023-10-01	120000
Charalampos Kostoulas	533923	2023-11-01	120000
Charalampos Kostoulas	533923	2023-12-01	130000
Charalampos Kostoulas	533923	2024-01-01	250000
Charalampos Kostoulas	533923	2024-03-01	290000
Charalampos Kostoulas	533923	2024-05-01	250000
Charalampos Kostoulas	533923	2024-07-01	210000
Charalampos Kostoulas	533923	2024-09-01	530000
Charalampos Kostoulas	533923	2024-11-01	520000
Charalampos Kostoulas	533923	2025-02-01	5935135
Charalampos Kostoulas	533923	2025-04-01	11218738
Charalampos Kostoulas	533923	2025-05-01	11218738
Che Adams	256419	2024-03-01	7530000
Che Adams	256419	2024-06-01	6270000
Che Adams	256419	2024-09-01	9620000
Che Adams	256419	2024-12-01	7900000
Che Adams	256419	2025-03-01	15908896
Che Adams	256419	2025-05-01	16038746
Chris Wood	73380	2016-07-01	4860000
Chris Wood	73380	2019-01-01	6740000
Chris Wood	73380	2021-12-01	17600000
Chris Wood	73380	2023-07-01	7450000
Chris Wood	73380	2023-12-01	2610000
Chris Wood	73380	2024-05-01	2080000
Chris Wood	73380	2024-10-01	2090000
Chris Wood	73380	2025-03-01	8431714
Chris Wood	73380	2025-05-01	7752658
Chuba Akpom	122294	2016-07-01	3690000
Chuba Akpom	122294	2019-01-01	810000
Chuba Akpom	122294	2021-12-01	3230000
Chuba Akpom	122294	2023-06-01	4900000
Chuba Akpom	122294	2023-09-01	11770000
Chuba Akpom	122294	2023-12-01	11820000
Chuba Akpom	122294	2024-03-01	10730000
Chuba Akpom	122294	2024-06-01	8990000
Chuba Akpom	122294	2024-09-01	7060000
Chuba Akpom	122294	2024-12-01	6350000
Chuba Akpom	122294	2025-03-01	8297341
Chuba Akpom	122294	2025-05-01	8297341
Cristian Arango	343450	2016-07-01	570000
Cristian Arango	343450	2019-01-01	540000
Cristian Arango	343450	2021-12-01	1580000
Cristian Arango	343450	2023-08-01	4900000
Cristian Arango	343450	2024-02-01	4560000
Cristian Arango	343450	2024-08-01	3480000
Cristian Arango	343450	2025-02-01	4218740
Cristian Arango	343450	2025-05-01	6162483
Cristiano Ronaldo	5583	2016-07-01	52470000
Cristiano Ronaldo	5583	2019-01-01	38580000
Cristiano Ronaldo	5583	2021-12-01	31260000
Cristiano Ronaldo	5583	2023-07-01	18050000
Cristiano Ronaldo	5583	2023-12-01	11200000
Cristiano Ronaldo	5583	2024-05-01	10100000
Cristiano Ronaldo	5583	2024-10-01	7110000
Cristiano Ronaldo	5583	2025-03-01	7714154
Cristiano Ronaldo	5583	2025-05-01	7673263
Danny Ings	91762	2016-07-01	6690000
Danny Ings	91762	2019-01-01	4780000
Danny Ings	91762	2021-12-01	25650000
Danny Ings	91762	2023-07-01	10200000
Danny Ings	91762	2023-11-01	7710000
Danny Ings	91762	2024-03-01	4850000
Danny Ings	91762	2024-07-01	2990000
Danny Ings	91762	2024-11-01	1810000
Danny Ings	91762	2025-03-01	4630133
Danny Ings	91762	2025-05-01	4630133
David Datro Fofana	410522	2022-02-01	820000
David Datro Fofana	410522	2022-08-01	720000
David Datro Fofana	410522	2023-02-01	7170000
David Datro Fofana	410522	2023-06-01	9270000
David Datro Fofana	410522	2023-09-01	7860000
David Datro Fofana	410522	2023-11-01	10260000
David Datro Fofana	410522	2024-01-01	14500000
David Datro Fofana	410522	2024-04-01	18980000
David Datro Fofana	410522	2024-06-01	18950000
David Datro Fofana	410522	2024-09-01	17960000
David Datro Fofana	410522	2024-11-01	16540000
David Datro Fofana	410522	2025-02-01	11528650
David Datro Fofana	410522	2025-04-01	12871373
David Datro Fofana	410522	2025-05-01	12871373
Deivid Washington	478451	2023-07-01	5020000
Deivid Washington	478451	2023-08-01	4840000
Deivid Washington	478451	2023-09-01	4690000
Deivid Washington	478451	2023-10-01	4210000
Deivid Washington	478451	2023-11-01	4210000
Deivid Washington	478451	2023-12-01	4670000
Deivid Washington	478451	2024-01-01	4730000
Deivid Washington	478451	2024-04-01	5130000
Deivid Washington	478451	2024-06-01	5390000
Deivid Washington	478451	2024-09-01	6180000
Deivid Washington	478451	2024-11-01	5760000
Deivid Washington	478451	2025-02-01	15229041
Deivid Washington	478451	2025-04-01	13033118
Deivid Washington	478451	2025-05-01	13033118
Elijah Adebayo	362145	2018-01-01	110000
Elijah Adebayo	362145	2020-01-01	390000
Elijah Adebayo	362145	2022-04-01	4190000
Elijah Adebayo	362145	2023-06-01	6560000
Elijah Adebayo	362145	2023-09-01	5150000
Elijah Adebayo	362145	2023-11-01	4830000
Elijah Adebayo	362145	2024-01-01	5210000
Elijah Adebayo	362145	2024-04-01	4150000
Elijah Adebayo	362145	2024-06-01	3820000
Elijah Adebayo	362145	2024-09-01	2750000
Elijah Adebayo	362145	2024-10-01	2460000
Elijah Adebayo	362145	2025-02-01	7591470
Elijah Adebayo	362145	2025-04-01	6107692
Elijah Adebayo	362145	2025-05-01	6045117
Enes Ünal	134695	2016-07-01	2760000
Enes Ünal	134695	2019-01-01	16020000
Enes Ünal	134695	2021-12-01	12360000
Enes Ünal	134695	2023-07-01	22730000
Enes Ünal	134695	2023-10-01	18670000
Enes Ünal	134695	2024-02-01	12770000
Enes Ünal	134695	2024-05-01	9880000
Enes Ünal	134695	2024-08-01	10120000
Enes Ünal	134695	2024-12-01	9080000
Enes Ünal	134695	2025-03-01	16354445
Enes Ünal	134695	2025-05-01	16354445
Faris Moumbagna	395595	2019-07-01	130000
Faris Moumbagna	395595	2021-01-01	280000
Faris Moumbagna	395595	2022-08-01	160000
Faris Moumbagna	395595	2023-06-01	640000
Faris Moumbagna	395595	2023-09-01	1600000
Faris Moumbagna	395595	2023-12-01	3280000
Faris Moumbagna	395595	2024-03-01	3490000
Faris Moumbagna	395595	2024-06-01	6940000
Faris Moumbagna	395595	2024-09-01	6530000
Faris Moumbagna	395595	2024-12-01	5120000
Faris Moumbagna	395595	2025-03-01	9120285
Faris Moumbagna	395595	2025-05-01	9120285
Fedor Chalov	298702	2017-01-01	2910000
Fedor Chalov	298702	2019-07-01	16280000
Fedor Chalov	298702	2022-02-01	13380000
Fedor Chalov	298702	2023-06-01	9600000
Fedor Chalov	298702	2023-09-01	13220000
Fedor Chalov	298702	2023-10-01	13210000
Fedor Chalov	298702	2024-01-01	13370000
Fedor Chalov	298702	2024-04-01	10790000
Fedor Chalov	298702	2024-06-01	9610000
Fedor Chalov	298702	2024-09-01	9290000
Fedor Chalov	298702	2024-11-01	8640000
Fedor Chalov	298702	2025-02-01	9895325
Fedor Chalov	298702	2025-04-01	9863950
Fedor Chalov	298702	2025-05-01	10015484
Ferran Jutglà	396158	2019-07-01	120000
Ferran Jutglà	396158	2021-01-01	120000
Ferran Jutglà	396158	2022-08-01	2820000
Ferran Jutglà	396158	2023-06-01	6580000
Ferran Jutglà	396158	2023-09-01	10020000
Ferran Jutglà	396158	2023-12-01	6130000
Ferran Jutglà	396158	2024-02-01	5480000
Ferran Jutglà	396158	2024-05-01	4590000
Ferran Jutglà	396158	2024-08-01	4260000
Ferran Jutglà	396158	2024-10-01	4220000
Ferran Jutglà	396158	2024-12-01	3930000
Ferran Jutglà	396158	2025-04-01	8513606
Ferran Jutglà	396158	2025-05-01	8420542
Francesco Camarda	510527	2023-12-01	3760000
Francesco Camarda	510527	2024-01-01	3950000
Francesco Camarda	510527	2024-02-01	4220000
Francesco Camarda	510527	2024-03-01	4420000
Francesco Camarda	510527	2024-04-01	4790000
Francesco Camarda	510527	2024-05-01	5040000
Francesco Camarda	510527	2024-06-01	4450000
Francesco Camarda	510527	2024-09-01	3800000
Francesco Camarda	510527	2025-02-01	14695719
Francesco Camarda	510527	2025-03-01	14695719
Francesco Camarda	510527	2025-04-01	13731925
Francesco Camarda	510527	2025-05-01	13731925
Franjo Ivanović	499993	2020-07-01	430000
Franjo Ivanović	499993	2021-07-01	430000
Franjo Ivanović	499993	2022-10-01	120000
Franjo Ivanović	499993	2023-07-01	760000
Franjo Ivanović	499993	2023-10-01	1010000
Franjo Ivanović	499993	2024-02-01	950000
Franjo Ivanović	499993	2024-05-01	850000
Franjo Ivanović	499993	2024-08-01	860000
Franjo Ivanović	499993	2024-12-01	3090000
Franjo Ivanović	499993	2025-03-01	6877729
Franjo Ivanović	499993	2025-05-01	10210807
George Ilenikhena	470978	2023-07-01	1790000
George Ilenikhena	470978	2023-08-01	2050000
George Ilenikhena	470978	2023-09-01	2430000
George Ilenikhena	470978	2023-10-01	7160000
George Ilenikhena	470978	2023-11-01	9510000
George Ilenikhena	470978	2023-12-01	9460000
George Ilenikhena	470978	2024-02-01	10700000
George Ilenikhena	470978	2024-05-01	25960000
George Ilenikhena	470978	2024-08-01	30440000
George Ilenikhena	470978	2024-10-01	24390000
George Ilenikhena	470978	2024-12-01	22010000
George Ilenikhena	470978	2025-04-01	20416901
George Ilenikhena	470978	2025-05-01	20416901
Gift Orban	472995	2023-01-01	700000
Gift Orban	472995	2023-02-01	710000
Gift Orban	472995	2023-04-01	1090000
Gift Orban	472995	2023-06-01	2380000
Gift Orban	472995	2023-09-01	7020000
Gift Orban	472995	2023-12-01	8030000
Gift Orban	472995	2024-03-01	14680000
Gift Orban	472995	2024-06-01	17060000
Gift Orban	472995	2024-09-01	15050000
Gift Orban	472995	2024-12-01	11550000
Gift Orban	472995	2025-03-01	12800862
Gift Orban	472995	2025-05-01	12800862
Giovanni Simeone	133839	2016-07-01	6600000
Giovanni Simeone	133839	2019-01-01	15090000
Giovanni Simeone	133839	2021-12-01	8940000
Giovanni Simeone	133839	2023-07-01	17110000
Giovanni Simeone	133839	2023-11-01	11720000
Giovanni Simeone	133839	2024-03-01	10920000
Giovanni Simeone	133839	2024-07-01	8270000
Giovanni Simeone	133839	2024-11-01	5700000
Giovanni Simeone	133839	2025-03-01	9696608
Giovanni Simeone	133839	2025-05-01	7953897
Gorka Guruzeta	362602	2016-07-01	90000
Gorka Guruzeta	362602	2019-01-01	560000
Gorka Guruzeta	362602	2021-12-01	250000
Gorka Guruzeta	362602	2023-06-01	1770000
Gorka Guruzeta	362602	2023-09-01	1800000
Gorka Guruzeta	362602	2023-12-01	1540000
Gorka Guruzeta	362602	2024-03-01	4730000
Gorka Guruzeta	362602	2024-06-01	6100000
Gorka Guruzeta	362602	2024-09-01	6970000
Gorka Guruzeta	362602	2024-12-01	7420000
Gorka Guruzeta	362602	2025-03-01	16039000
Gorka Guruzeta	362602	2025-05-01	13012318
Haji Wright	338274	2017-01-01	230000
Haji Wright	338274	2019-07-01	970000
Haji Wright	338274	2022-02-01	580000
Haji Wright	338274	2023-07-01	2810000
Haji Wright	338274	2023-11-01	6880000
Haji Wright	338274	2024-03-01	6480000
Haji Wright	338274	2024-07-01	5270000
Haji Wright	338274	2024-11-01	5670000
Haji Wright	338274	2025-03-01	9923679
Haji Wright	338274	2025-05-01	9923679
Hugo Cuypers	315387	2018-01-01	50000
Hugo Cuypers	315387	2020-01-01	90000
Hugo Cuypers	315387	2022-04-01	2090000
Hugo Cuypers	315387	2023-07-01	7580000
Hugo Cuypers	315387	2023-11-01	6960000
Hugo Cuypers	315387	2024-03-01	6490000
Hugo Cuypers	315387	2024-07-01	9210000
Hugo Cuypers	315387	2024-11-01	7370000
Hugo Cuypers	315387	2025-03-01	8148868
Hugo Cuypers	315387	2025-05-01	8980030
Hugo Duro	354526	2019-01-01	670000
Hugo Duro	354526	2020-07-01	1920000
Hugo Duro	354526	2022-06-01	4540000
Hugo Duro	354526	2023-06-01	7870000
Hugo Duro	354526	2023-09-01	7040000
Hugo Duro	354526	2023-11-01	6460000
Hugo Duro	354526	2024-01-01	6710000
Hugo Duro	354526	2024-04-01	8500000
Hugo Duro	354526	2024-06-01	8970000
Hugo Duro	354526	2024-09-01	13230000
Hugo Duro	354526	2024-11-01	11970000
Hugo Duro	354526	2025-02-01	13919054
Hugo Duro	354526	2025-04-01	11888430
Hugo Duro	354526	2025-05-01	11459944
Isaac Romero	492362	2021-07-01	290000
Isaac Romero	492362	2022-03-01	450000
Isaac Romero	492362	2022-12-01	150000
Isaac Romero	492362	2023-06-01	140000
Isaac Romero	492362	2023-09-01	120000
Isaac Romero	492362	2023-11-01	120000
Isaac Romero	492362	2024-01-01	90000
Isaac Romero	492362	2024-04-01	1460000
Isaac Romero	492362	2024-06-01	1620000
Isaac Romero	492362	2024-09-01	2640000
Isaac Romero	492362	2024-11-01	3460000
Isaac Romero	492362	2025-02-01	16799513
Isaac Romero	492362	2025-04-01	11459944
Isaac Romero	492362	2025-05-01	11612831
Jay Stansfield	390214	2020-07-01	430000
Jay Stansfield	390214	2021-07-01	880000
Jay Stansfield	390214	2022-10-01	3330000
Jay Stansfield	390214	2023-06-01	2350000
Jay Stansfield	390214	2023-09-01	1710000
Jay Stansfield	390214	2023-11-01	1730000
Jay Stansfield	390214	2024-01-01	2920000
Jay Stansfield	390214	2024-04-01	3940000
Jay Stansfield	390214	2024-06-01	7480000
Jay Stansfield	390214	2024-09-01	10490000
Jay Stansfield	390214	2024-11-01	8420000
Jay Stansfield	390214	2025-02-01	10386198
Jay Stansfield	390214	2025-04-01	10386198
Jay Stansfield	390214	2025-05-01	10404979
Jhon Córdoba	136904	2016-07-01	6030000
Jhon Córdoba	136904	2019-01-01	3700000
Jhon Córdoba	136904	2021-12-01	16230000
Jhon Córdoba	136904	2023-07-01	6630000
Jhon Córdoba	136904	2023-12-01	7620000
Jhon Córdoba	136904	2024-05-01	8010000
Jhon Córdoba	136904	2024-10-01	3830000
Jhon Córdoba	136904	2025-03-01	13974858
Jhon Córdoba	136904	2025-05-01	14064482
Jonas Wind	353565	2017-01-01	140000
Jonas Wind	353565	2019-07-01	1370000
Jonas Wind	353565	2022-02-01	3850000
Jonas Wind	353565	2023-06-01	15550000
Jonas Wind	353565	2023-09-01	13100000
Jonas Wind	353565	2023-11-01	11910000
Jonas Wind	353565	2024-01-01	12720000
Jonas Wind	353565	2024-04-01	14650000
Jonas Wind	353565	2024-06-01	14910000
Jonas Wind	353565	2024-09-01	13480000
Jonas Wind	353565	2024-11-01	11920000
Jonas Wind	353565	2025-02-01	12742211
Jonas Wind	353565	2025-04-01	13748179
Jonas Wind	353565	2025-05-01	13955871
Josh Maja	325156	2018-01-01	240000
Josh Maja	325156	2020-01-01	2930000
Josh Maja	325156	2022-04-01	2940000
Josh Maja	325156	2023-06-01	1670000
Josh Maja	325156	2023-09-01	2110000
Josh Maja	325156	2023-12-01	2140000
Josh Maja	325156	2024-02-01	2060000
Josh Maja	325156	2024-05-01	1880000
Josh Maja	325156	2024-08-01	1570000
Josh Maja	325156	2024-10-01	1450000
Josh Maja	325156	2024-12-01	1470000
Josh Maja	325156	2025-04-01	10628361
Josh Maja	325156	2025-05-01	10628361
Josh Sargent	367480	2019-01-01	1750000
Josh Sargent	367480	2020-07-01	5300000
Josh Sargent	367480	2022-06-01	22510000
Josh Sargent	367480	2023-06-01	15570000
Josh Sargent	367480	2023-09-01	10180000
Josh Sargent	367480	2023-11-01	9370000
Josh Sargent	367480	2024-01-01	9270000
Josh Sargent	367480	2024-04-01	8260000
Josh Sargent	367480	2024-06-01	8200000
Josh Sargent	367480	2024-09-01	8000000
Josh Sargent	367480	2024-11-01	7970000
Josh Sargent	367480	2025-02-01	15627802
Josh Sargent	367480	2025-04-01	16648312
Josh Sargent	367480	2025-05-01	16629530
José López	408110	2022-02-01	3860000
José López	408110	2022-08-01	3510000
José López	408110	2023-02-01	7910000
José López	408110	2023-06-01	6060000
José López	408110	2023-09-01	5530000
José López	408110	2023-12-01	3460000
José López	408110	2024-02-01	3860000
José López	408110	2024-05-01	3610000
José López	408110	2024-08-01	3390000
José López	408110	2024-10-01	4950000
José López	408110	2024-12-01	6530000
José López	408110	2025-04-01	11084289
José López	408110	2025-05-01	10817775
Kasper Dolberg	322163	2016-07-01	3500000
Kasper Dolberg	322163	2019-01-01	11940000
Kasper Dolberg	322163	2021-12-01	19900000
Kasper Dolberg	322163	2023-06-01	10750000
Kasper Dolberg	322163	2023-09-01	12440000
Kasper Dolberg	322163	2023-12-01	10250000
Kasper Dolberg	322163	2024-03-01	10870000
Kasper Dolberg	322163	2024-06-01	11120000
Kasper Dolberg	322163	2024-09-01	10150000
Kasper Dolberg	322163	2024-12-01	8810000
Kasper Dolberg	322163	2025-03-01	15396274
Kasper Dolberg	322163	2025-05-01	15420716
Kauã Elias	478297	2025-03-01	22569375
Kauã Elias	478297	2025-04-01	16499693
Kauã Elias	478297	2025-05-01	16499693
Krzysztof Piatek	339504	2016-07-01	2040000
Krzysztof Piatek	339504	2019-01-01	25960000
Krzysztof Piatek	339504	2021-12-01	11260000
Krzysztof Piatek	339504	2023-07-01	7480000
Krzysztof Piatek	339504	2023-12-01	5230000
Krzysztof Piatek	339504	2024-05-01	5560000
Krzysztof Piatek	339504	2024-10-01	4620000
Krzysztof Piatek	339504	2025-03-01	6386823
Krzysztof Piatek	339504	2025-05-01	6491660
Kyogo Furuhashi	421333	2019-01-01	580000
Kyogo Furuhashi	421333	2020-07-01	1410000
Kyogo Furuhashi	421333	2022-02-01	5010000
Kyogo Furuhashi	421333	2023-02-01	3360000
Kyogo Furuhashi	421333	2023-06-01	3460000
Kyogo Furuhashi	421333	2023-10-01	12500000
Kyogo Furuhashi	421333	2024-02-01	4480000
Kyogo Furuhashi	421333	2024-06-01	4090000
Kyogo Furuhashi	421333	2024-10-01	7800000
Kyogo Furuhashi	421333	2024-12-01	1100000
Kévin Denkey	332814	2024-04-01	3870000
Kévin Denkey	332814	2024-06-01	4520000
Kévin Denkey	332814	2024-09-01	5630000
Kévin Denkey	332814	2024-11-01	6260000
Kévin Denkey	332814	2025-02-01	16525950
Kévin Denkey	332814	2025-04-01	16194240
Kévin Denkey	332814	2025-05-01	16274839
Levi García	302474	2016-07-01	960000
Levi García	302474	2019-01-01	390000
Levi García	302474	2021-12-01	2010000
Levi García	302474	2023-07-01	2790000
Levi García	302474	2023-11-01	5770000
Levi García	302474	2024-03-01	4970000
Levi García	302474	2024-07-01	4780000
Levi García	302474	2024-11-01	4130000
Levi García	302474	2025-03-01	16598466
